loc_rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbeccen,st_dist,st_teff,st_rad,pl_eqt,pl_rade,pl_disc
3129,Kepler-787,b,Transit,1,0.9283105,,468,4248,0.62,,1.28,2016
3130,Kepler-788,b,Transit,1,8.39846269,,1649,6159,1.23,,2.55,2016
3131,Kepler-789,b,Transit,1,8.63847725,,915,5870,1.02,,2.12,2016
3132,Kepler-79,b,Transit,4,13.4845,0.015,,6174,1.3,,3.47,2012
3133,Kepler-79,c,Transit,4,27.4029,0.03,,6174,1.3,,3.72,2012
3134,Kepler-79,d,Transit,4,52.0902,0.025,,6174,1.3,,7.16,2014
3135,Kepler-79,e,Transit,4,81.0659,0.012,,6174,1.3,,3.49,2014
3136,Kepler-790,b,Transit,1,13.73469807,,727,5208,0.8,,2.18,2016
3137,Kepler-791,b,Transit,1,14.5539759,,1447,6383,1.47,,3.05,2016
3138,Kepler-792,b,Transit,1,11.30119217,,1205,5971,1.12,,1.96,2016
3139,Kepler-793,b,Transit,1,4.24153639,,794,5745,0.97,,1.37,2016
3140,Kepler-794,b,Transit,1,11.13125132,,763,5839,1.38,,2.11,2016
3141,Kepler-795,b,Transit,1,29.6193421,,458,5631,0.96,,1.68,2016
3142,Kepler-796,b,Transit,1,6.40087618,,377,5475,1.09,,1.3,2016
3143,Kepler-797,b,Transit,1,27.07237711,,752,5680,0.95,,2.17,2016
3144,Kepler-798,b,Transit,1,13.71933369,,1085,6224,1.29,,2.39,2016
3145,Kepler-799,b,Transit,1,133.4605235,,1029,5681,0.93,,6.88,2016
3146,Kepler-8,b,Transit,1,3.5224991,,1330,6213,1.49,1680,15.872,2010
3147,Kepler-80,b,Transit,6,7.05246,,357,4540,0.68,,2.67,2012
3148,Kepler-80,c,Transit,6,9.52355,,357,4540,0.68,,2.74,2012
3149,Kepler-80,d,Transit,6,3.07222,,357,4540,0.68,,1.53,2014
3150,Kepler-80,e,Transit,6,4.64489,,357,4540,0.68,,1.6,2014
3151,Kepler-80,f,Transit,6,0.9867873,,357,4540,0.68,,1.21,2016
3152,Kepler-80,g,Transit,6,14.64558,,357,4540,0.68,418,1.13,2017
3153,Kepler-800,b,Transit,1,14.13176026,,1049,5315,0.82,,2.85,2016
3154,Kepler-801,b,Transit,1,11.41928253,,419,4435,0.63,,2,2016
3155,Kepler-802,b,Transit,1,40.0587473,,828,5507,0.9,,3.54,2016
3156,Kepler-803,b,Transit,1,50.28638192,,615,5919,1.12,,3.79,2016
3157,Kepler-804,b,Transit,2,14.37457351,,648,5817,1.05,,1.94,2016
3158,Kepler-804,c,Transit,2,9.65185017,,648,5817,1.05,,1.14,2016
3159,Kepler-805,b,Transit,1,30.8638931,,657,6112,1.65,,2.89,2016
3160,Kepler-806,b,Transit,1,8.09219642,,260,5770,1.16,,1.14,2016
3161,Kepler-807,b,Transit,1,117.9310878,,1312,5965,1.06,,10.42,2016
3162,Kepler-808,b,Transit,1,0.63133235,,321,4653,0.71,,1.46,2016
3163,Kepler-809,b,Transit,1,55.63934,,933,5734,0.98,,3.01,2016
3164,Kepler-81,b,Transit,3,5.955,,,4500,0.59,,2.42,2012
3165,Kepler-81,c,Transit,3,12.04,,,4500,0.59,,2.37,2012
3166,Kepler-81,d,Transit,3,20.837846,,,4500,0.59,,1.21,2014
3167,Kepler-810,b,Transit,1,4.59725385,,1554,5803,1.04,,1.93,2016
3168,Kepler-811,b,Transit,1,23.58447697,,847,5747,1.24,,2.7,2016
3169,Kepler-812,b,Transit,1,10.11716531,,1482,6761,1.71,,3.55,2016
3170,Kepler-813,b,Transit,1,19.12947337,,840,5743,0.93,,2.14,2016
3171,Kepler-814,b,Transit,1,6.1469851,,1327,6162,1.22,,2.12,2016
3172,Kepler-815,b,Transit,1,8.57503552,,1199,5028,3.42,,4.11,2016
3173,Kepler-816,b,Transit,1,10.50682565,,1059,5286,0.85,,10.24,2016
3174,Kepler-817,b,Transit,1,3.99010623,,1401,5861,1.03,,9.03,2016
3175,Kepler-818,b,Transit,1,10.03538581,,967,5638,0.92,,5.11,2016
3176,Kepler-819,b,Transit,1,33.1995648,,722,5279,0.81,,2.76,2016
3177,Kepler-82,b,Transit,4,26.444,,,5428,0.94,,4,2012
3178,Kepler-82,c,Transit,4,51.538,,,5428,0.94,,5.35,2012
3179,Kepler-82,d,Transit,4,2.382961,,,5428,0.94,,1.77,2014
3180,Kepler-82,e,Transit,4,5.902206,,,5428,0.94,,2.47,2014
3181,Kepler-820,b,Transit,1,127.8338098,,989,6260,1.36,,6.09,2016
3182,Kepler-821,b,Transit,1,1.92279873,,619,5191,0.8,,1.31,2016
3183,Kepler-822,b,Transit,1,3.22296927,,956,5928,1.08,,1.77,2016
3184,Kepler-823,b,Transit,1,4.16809082,,896,5643,0.96,,1.57,2016
3185,Kepler-824,b,Transit,1,4.51436633,,1352,6035,1.22,,1.87,2016
3186,Kepler-825,b,Transit,2,3.77360059,,820,5976,1.08,,1.53,2016
3187,Kepler-825,c,Transit,2,8.1818246,,820,5976,1.08,,1.84,2016
3188,Kepler-826,b,Transit,1,4.48758907,,649,6079,1.15,,1.25,2016
3189,Kepler-827,b,Transit,1,51.92927591,,1352,5602,0.91,,5.63,2016
3190,Kepler-828,b,Transit,1,0.56785714,,625,5039,0.77,,1.51,2016
3191,Kepler-829,b,Transit,1,6.88337562,,954,5698,0.97,,2.11,2016
3192,Kepler-83,b,Transit,3,9.77,,,4648,0.59,,2.83,2012
3193,Kepler-83,c,Transit,3,20.09,,,4648,0.59,,2.36,2012
3194,Kepler-83,d,Transit,3,5.169796,,,4648,0.59,,1.94,2014
3195,Kepler-830,b,Transit,1,11.29695137,,1122,6037,1.11,,1.7,2016
3196,Kepler-831,b,Transit,1,5.62153941,,577,5732,0.97,,1.27,2016
3197,Kepler-832,b,Transit,1,7.1396941,,1346,5596,0.9,,2.06,2016
3198,Kepler-833,b,Transit,1,18.7546998,,421,4339,0.62,,2.02,2016
3199,Kepler-834,b,Transit,1,13.32388301,,620,4554,0.66,,2.02,2016
3200,Kepler-835,b,Transit,1,11.41909375,,2011,5954,1.11,,2.79,2016
3201,Kepler-836,b,Transit,1,11.36112327,,1003,5895,1.04,,2.73,2016
3202,Kepler-837,b,Transit,1,16.56059504,,846,5403,0.81,,2.56,2016
3203,Kepler-838,b,Transit,1,15.74957994,,1210,5770,0.96,,2.73,2016
3204,Kepler-839,b,Transit,1,37.8144514,,833,6058,1.31,,2.57,2016
3205,Kepler-84,b,Transit,5,8.726,,,6031,1.17,,2.23,2012
3206,Kepler-84,c,Transit,5,12.883,,,6031,1.17,,2.36,2012
3207,Kepler-84,d,Transit,5,4.224537,,,6031,1.17,,1.38,2014
3208,Kepler-84,e,Transit,5,27.434389,,,6031,1.17,,2.6,2014
3209,Kepler-84,f,Transit,5,44.552169,,,6031,1.17,,2.2,2014
3210,Kepler-840,b,Transit,1,2.49577962,,778,5920,1.06,,17.07,2016
3211,Kepler-841,b,Transit,1,124.4198398,,1052,5324,0.81,,5.23,2016
3212,Kepler-842,b,Transit,1,1.21956827,,552,4848,0.73,,1.6,2016
3213,Kepler-843,b,Transit,1,2.05387982,,1247,5830,1.03,,2.59,2016
3214,Kepler-844,b,Transit,1,2.61302086,,394,4128,0.57,,1.68,2016
3215,Kepler-845,b,Transit,1,0.92785982,,471,4913,0.75,,2.04,2016
3216,Kepler-846,b,Transit,1,19.80792185,,1233,5579,0.91,,2.48,2016
3217,Kepler-847,b,Transit,1,2.3432319,,529,4940,0.77,,1.18,2016
3218,Kepler-848,b,Transit,1,6.91134416,,797,5695,1.2,,1.7,2016
3219,Kepler-849,b,Transit,1,394.6244904,,747,6059,1.64,,7.14,2016
3220,Kepler-85,b,Transit,4,8.306,,,5436,0.89,,1.97,2012
3221,Kepler-85,c,Transit,4,12.513,,,5436,0.89,,2.18,2012
3222,Kepler-85,d,Transit,4,17.91323,,,5436,0.89,,1.2,2014
3223,Kepler-85,e,Transit,4,25.216751,,,5436,0.89,,1.27,2014
3224,Kepler-850,b,Transit,1,7.19303878,,1535,5932,1.09,,1.78,2016
3225,Kepler-851,b,Transit,1,8.50699658,,869,5455,0.85,,1.68,2016
3226,Kepler-852,b,Transit,1,44.9309804,,854,6100,1.16,,2.54,2016
3227,Kepler-853,b,Transit,1,7.16892463,,610,6350,1.55,,1.69,2016
3228,Kepler-854,b,Transit,1,2.14463285,,741,6179,1.27,,16.72,2016
3229,Kepler-855,b,Transit,1,7.8866311,,1043,5835,1.03,,8.35,2016
3230,Kepler-856,b,Transit,1,8.02768059,,1175,5535,0.93,,9.3,2016
3231,Kepler-857,b,Transit,1,85.35129427,,1039,5773,0.99,,6.8,2016
3232,Kepler-858,b,Transit,1,76.13602028,,296,5653,0.91,,4.87,2016
3233,Kepler-859,b,Transit,1,20.38177573,,915,5020,0.77,,3.09,2016
3234,Kepler-860,b,Transit,1,5.10137945,,1295,5836,1.06,,3.24,2016
3235,Kepler-861,b,Transit,1,3.94963138,,806,5047,0.78,,2.28,2016
3236,Kepler-862,b,Transit,1,3.14866453,,806,5333,0.84,,2.21,2016
3237,Kepler-863,b,Transit,1,15.59461874,,1145,5678,0.95,,2.9,2016
3238,Kepler-864,b,Transit,1,5.83376092,,1573,5754,1,,2.4,2016
3239,Kepler-865,b,Transit,1,14.16399294,,664,5570,0.92,,2.49,2016
3240,Kepler-866,b,Transit,1,2.61703254,,690,4751,0.71,,1.63,2016
3241,Kepler-867,b,Transit,1,150.242127,,824,5541,0.91,,4.64,2016
3242,Kepler-868,b,Transit,1,5.03251791,,1269,5614,0.89,,2.05,2016
3243,Kepler-869,b,Transit,1,40.4287755,,957,5664,0.95,,3.61,2016
3244,Kepler-87,b,Transit,2,114.73635,0.036,,5600,1.82,478,13.49,2013
3245,Kepler-87,c,Transit,2,191.2318,0.039,,5600,1.82,403,6.14,2013
3246,Kepler-870,b,Transit,1,21.3587621,,1231,5857,1.02,,2.78,2016
3247,Kepler-871,b,Transit,1,22.0459018,,1695,5993,1.14,,3.74,2016
3248,Kepler-872,b,Transit,1,2.57885507,,1114,5902,1.08,,1.99,2016
3249,Kepler-873,b,Transit,1,20.5533844,,1397,6163,1.27,,3.75,2016
3250,Kepler-874,b,Transit,1,40.0686727,,1072,6020,1.13,,3.94,2016
3251,Kepler-875,b,Transit,1,27.5073799,,1244,5958,1.11,,2.9,2016
3252,Kepler-876,b,Transit,1,5.14438011,,735,5060,0.77,,1.43,2016
3253,Kepler-877,b,Transit,1,18.45847097,,572,5261,0.81,,2.12,2016
3254,Kepler-878,b,Transit,1,25.9422033,,567,5044,0.77,,1.93,2016
3255,Kepler-879,b,Transit,1,33.3855938,,772,5792,1.02,,2.57,2016
3256,Kepler-880,b,Transit,1,7.71468975,,673,6761,1.74,,2.66,2016
3257,Kepler-881,b,Transit,1,4.44448017,,1364,5961,1.09,,1.78,2016
3258,Kepler-882,b,Transit,1,3.98953967,,525,5476,0.87,,1.23,2016
3259,Kepler-883,b,Transit,1,12.98495573,,549,6116,1.09,,1.78,2016
3260,Kepler-884,b,Transit,1,5.69919514,,420,5715,0.94,,1.23,2016
3261,Kepler-885,b,Transit,1,18.11472949,,632,6187,1.35,,2.5,2016
3262,Kepler-886,b,Transit,1,6.24146367,,857,6098,1.16,,1.52,2016
3263,Kepler-887,b,Transit,2,20.42228798,,831,6194,1.29,,1.84,2016
3264,Kepler-887,c,Transit,2,7.63846023,,831,6194,1.29,,1.13,2016
3265,Kepler-888,b,Transit,1,70.6979061,,413,5875,0.9,,1.76,2016
3266,Kepler-889,b,Transit,1,3.744439,,513,5961,1.25,,1.09,2016
3267,Kepler-890,b,Transit,1,52.75875577,,1387,5954,1.13,,8.89,2016
3268,Kepler-891,b,Transit,1,53.44945593,,1372,5887,1.07,,6.41,2016
3269,Kepler-892,b,Transit,1,13.7521072,,640,4747,0.72,,2.81,2016
3270,Kepler-893,b,Transit,1,6.33855761,,1216,5820,0.99,,3.03,2016
3271,Kepler-894,b,Transit,1,9.803224,,1090,5603,0.85,,2.78,2016
3272,Kepler-895,b,Transit,1,2.80624233,,516,4315,0.61,,1.54,2016
3273,Kepler-896,b,Transit,1,144.547396,,896,5262,0.81,,2.53,2016
3274,Kepler-897,b,Transit,1,8.0472642,,1147,5839,1.04,,2.39,2016
3275,Kepler-898,b,Transit,1,5.8706191,,479,4223,0.62,,1.49,2016
3276,Kepler-899,b,Transit,1,19.17891293,,1038,5595,0.91,,2.68,2016
3277,Kepler-9,b,Transit,3,19.24,0.15,650,5777,1.02,,9.438,2010
3278,Kepler-9,c,Transit,3,38.91,0.13,650,5777,1.02,,9.225,2010
3279,Kepler-9,d,Transit,3,1.592851,,650,5777,1.02,2026,1.64,2010
3280,Kepler-900,b,Transit,1,6.9913086,,505,4836,0.73,,2.08,2016
3281,Kepler-901,b,Transit,1,3.51749439,,241,4184,0.57,,1.37,2016
3282,Kepler-902,b,Transit,1,40.1099547,,904,5647,0.93,,2.54,2016
3283,Kepler-903,b,Transit,2,10.3507721,,829,5682,0.97,,2.01,2016
3284,Kepler-903,c,Transit,2,62.9228557,,829,5682,0.97,,2.53,2016
3285,Kepler-904,b,Transit,1,3.02166863,,1151,6160,1.25,,1.77,2016
3286,Kepler-905,b,Transit,1,5.08274652,,521,5461,0.86,,1.41,2016
3287,Kepler-906,b,Transit,1,41.6979976,,758,6035,1.02,,2.11,2016
3288,Kepler-907,b,Transit,1,15.86621821,,352,6106,1.38,,1.2,2016
3289,Kepler-908,b,Transit,1,1.34059747,,250,5973,1.12,,1.22,2016
3290,Kepler-909,b,Transit,1,13.93290318,,318,6154,1.23,,1.47,2016
3291,Kepler-91,b,Transit,1,6.24658,,1030,4550,6.3,2040,15.323,2013
3292,Kepler-910,b,Transit,1,2.36436901,,402,6230,1.5,,0.82,2016
3293,Kepler-911,b,Transit,1,20.310501,,567,6112,1.99,,2.6,2016
3294,Kepler-912,b,Transit,1,2.53475627,,1265,5998,1.11,,2.8,2016
3295,Kepler-913,b,Transit,1,10.29672521,,597,4687,0.61,,2.06,2016
3296,Kepler-914,b,Transit,1,4.40966548,,678,5877,1.15,,1.38,2016
3297,Kepler-915,b,Transit,1,4.59489604,,806,6173,1.38,,1.5,2016
3298,Kepler-916,b,Transit,1,32.2968798,,769,5248,0.81,,1.76,2016
3299,Kepler-917,b,Transit,1,2.97041437,,1027,5418,0.76,,1.91,2016
3300,Kepler-918,b,Transit,1,4.85386933,,1245,6028,1.14,,1.74,2016
3301,Kepler-919,b,Transit,1,11.04603384,,1219,6113,1.21,,2.25,2016
3302,Kepler-92,b,Transit,3,13.749,,,5883,1.7,,3.51,2013
3303,Kepler-92,c,Transit,3,26.723,,,5883,1.7,,2.6,2013
3304,Kepler-92,d,Transit,3,49.3568,0.07,,5883,1.7,,2.067,2015
3305,Kepler-920,b,Transit,2,6.53192704,,926,5403,0.85,,2.42,2016
3306,Kepler-920,c,Transit,2,100.8274113,,926,5403,0.85,,3.8,2016
3307,Kepler-921,b,Transit,1,51.300634,,847,5663,0.91,,2.87,2016
3308,Kepler-922,b,Transit,1,0.93846683,,558,5671,0.93,,1.42,2016
3309,Kepler-923,b,Transit,1,6.93366476,,966,5988,1.26,,1.38,2016
3310,Kepler-924,b,Transit,1,61.0370117,,995,6167,1.23,,3.07,2016
3311,Kepler-925,b,Transit,1,33.8678531,,623,4673,0.72,,2.34,2016
3312,Kepler-926,b,Transit,1,52.0688601,,771,5806,1.01,,2.31,2016
3313,Kepler-927,b,Transit,1,9.1149903,,879,5743,0.99,,1.72,2016
3314,Kepler-928,b,Transit,1,3.9324613,,532,4700,0.7,,1.59,2016
3315,Kepler-929,b,Transit,1,0.92103214,,820,5869,1.02,,1.11,2016
3316,Kepler-93,b,Transit,2,4.72673978,0,,5669,0.92,1037,1.478,2014
3317,Kepler-93,c,Radial Velocity,2,1460,,,5669,0.92,,,2014
3318,Kepler-930,b,Transit,1,71.4517775,,905,6335,1.4,,2.13,2016
3319,Kepler-931,b,Transit,1,8.03755877,,490,5241,0.81,,1.33,2016
3320,Kepler-932,b,Transit,1,1.9214374,,478,5331,0.84,,1.37,2016
3321,Kepler-933,b,Transit,1,14.20443009,,922,5346,0.84,,2.46,2016
3322,Kepler-934,b,Transit,1,55.6738309,,603,5001,0.77,,2.09,2016
3323,Kepler-935,b,Transit,1,4.88083852,,482,4830,0.73,,1.35,2016
3324,Kepler-936,b,Transit,1,10.56134221,,687,5482,0.89,,1.45,2016
3325,Kepler-937,b,Transit,2,67.668827,,1482,6095,1.22,,3.72,2016
3326,Kepler-937,c,Transit,2,153.343364,,1482,6095,1.22,,2.67,2016
3327,Kepler-938,b,Transit,1,52.6298417,,861,5533,0.89,,2.22,2016
3328,Kepler-939,b,Transit,1,14.878296,,1029,5471,0.85,,1.75,2016
3329,Kepler-94,b,Transit,2,2.50806,,,4781,0.76,,3.51,2014
3330,Kepler-94,c,Radial Velocity,2,820.3,,,4781,0.76,,,2014
3331,Kepler-940,b,Transit,1,59.6225257,,1317,5769,0.96,,3.34,2016
3332,Kepler-941,b,Transit,1,17.42395198,,1105,5539,0.86,,3.08,2016
3333,Kepler-942,b,Transit,1,44.96417488,,218,4861,0.75,,2.13,2016
3334,Kepler-943,b,Transit,1,49.7701438,,1239,5612,0.91,,5.93,2016
3335,Kepler-944,b,Transit,1,43.3167737,,1035,5409,0.83,,2.63,2016
3336,Kepler-945,b,Transit,1,31.0033814,,1543,5718,0.97,,2.63,2016
3337,Kepler-946,b,Transit,1,11.79162572,,918,5665,0.93,,1.93,2016
3338,Kepler-947,b,Transit,1,26.9644317,,1188,5508,0.87,,2.28,2016
3339,Kepler-948,b,Transit,1,7.76846622,,884,5679,0.94,,1.85,2016
3340,Kepler-949,b,Transit,1,8.6893073,,572,5403,0.86,,2.91,2016
3341,Kepler-95,b,Transit,1,11.5231,,,5699,1.41,,3.42,2014
3342,Kepler-950,b,Transit,1,98.7180406,,1489,5857,1.02,,8.98,2016
3343,Kepler-951,b,Transit,1,71.52530845,,408,4834,0.73,,5.59,2016
3344,Kepler-952,b,Transit,1,130.3546919,,1167,5730,0.99,,7.65,2016
3345,Kepler-953,b,Transit,2,88.40655258,,240,5416,0.99,,4.21,2016
3346,Kepler-953,c,Transit,2,9.10967112,,240,5416,0.99,,1.19,2016
3347,Kepler-954,b,Transit,1,16.78176602,,224,4990,0.76,,2.32,2016
3348,Kepler-955,b,Transit,1,14.53244172,,637,5350,0.84,,3.13,2016
3349,Kepler-956,b,Transit,1,5.24867263,,631,6040,1.15,,3,2016
3350,Kepler-957,b,Transit,1,5.90741354,,749,4963,0.75,,5.5,2016
3351,Kepler-958,b,Transit,1,9.7678805,,467,5421,0.86,,2.06,2016
3352,Kepler-959,b,Transit,1,14.80074836,,1003,7005,2.01,,4.38,2016
3353,Kepler-96,b,Transit,1,16.2385,,,5690,1.02,,2.67,2014
3354,Kepler-960,b,Transit,1,3.12686223,,298,4755,0.72,,2.29,2016
3355,Kepler-961,b,Transit,1,16.87727414,,607,5582,0.9,,2.55,2016
3356,Kepler-962,b,Transit,1,12.05707239,,439,5478,0.86,,1.97,2016
3357,Kepler-963,b,Transit,1,9.97683705,,786,5461,0.87,,2.66,2016
3358,Kepler-964,b,Transit,1,13.5225106,,478,5427,0.84,,2.12,2016
3359,Kepler-965,b,Transit,1,134.2527298,,618,5886,1.15,,3.38,2016
3360,Kepler-966,b,Transit,1,99.747622,,773,5840,1.02,,4.13,2016
3361,Kepler-967,b,Transit,2,13.22713379,,499,5178,0.8,,2.35,2016
3362,Kepler-967,c,Transit,2,198.7112502,,499,5178,0.8,,3.65,2016
3363,Kepler-968,b,Transit,2,3.69298373,,312,4598,0.7,,2,2016
3364,Kepler-968,c,Transit,2,5.70940492,,312,4598,0.7,,1.69,2016
3365,Kepler-969,b,Transit,2,34.1731714,,411,5214,0.82,,2.07,2016
3366,Kepler-969,c,Transit,2,1.6829346,,411,5214,0.82,,0.99,2016
3367,Kepler-97,b,Transit,2,2.58664,,,5779,0.98,,1.48,2014
3368,Kepler-97,c,Radial Velocity,2,789,,,5779,0.98,,,2014
3369,Kepler-970,b,Transit,1,16.73652231,,350,4511,0.67,,2.77,2016
3370,Kepler-971,b,Transit,1,9.59070716,,345,5431,0.85,,2.13,2016
3371,Kepler-972,b,Transit,1,7.03932553,,1304,6146,1.22,,4.65,2016
3372,Kepler-973,b,Transit,1,49.6077331,,297,5213,0.78,,1.96,2016
3373,Kepler-974,b,Transit,1,4.19449651,,121,3687,0.5,,1.57,2016
3374,Kepler-975,b,Transit,1,1.97034246,,404,4897,0.75,,1.48,2016
3375,Kepler-976,b,Transit,1,105.9564148,,1020,5232,0.83,,3.96,2016
3376,Kepler-977,b,Transit,1,26.85328322,,664,5315,0.83,,2.62,2016
3377,Kepler-978,b,Transit,1,49.6221509,,624,6002,1.09,,2.99,2016
3378,Kepler-979,b,Transit,1,8.0880135,,606,5310,0.83,,2.72,2016
3379,Kepler-98,b,Transit,1,1.54168,,,5539,1.11,,1.99,2014
3380,Kepler-980,b,Transit,1,11.55102504,,804,5935,1.06,,2.67,2016
3381,Kepler-981,b,Transit,1,4.46975774,,913,5718,0.96,,2.31,2016
3382,Kepler-982,b,Transit,1,15.7738221,,702,6139,1.29,,2.25,2016
3383,Kepler-983,b,Transit,1,60.0855082,,655,6052,1.08,,2.36,2016
3384,Kepler-984,b,Transit,1,43.0342272,,461,5610,0.93,,2.12,2016
3385,Kepler-985,b,Transit,1,116.331901,,741,5434,0.85,,2.98,2016
3386,Kepler-986,b,Transit,1,56.4349938,,563,5642,0.98,,2.36,2016
3387,Kepler-987,b,Transit,1,105.3033148,,936,5637,0.91,,3.26,2016
3388,Kepler-988,b,Transit,1,17.76080053,,248,4005,0.53,,2.07,2016
3389,Kepler-989,b,Transit,1,7.96431535,,484,5074,0.78,,2.21,2016
3390,Kepler-99,b,Transit,1,4.60358,,,4782,0.73,,1.48,2014
3391,Kepler-990,b,Transit,2,9.91723428,,933,5948,1.08,,2.6,2016
3392,Kepler-990,c,Transit,2,0.53835431,,933,5948,1.08,,1.53,2016
3393,Kepler-991,b,Transit,1,82.5342519,,370,4392,0.61,,2.54,2016
3394,Kepler-992,b,Transit,1,20.16034462,,268,4944,0.74,,1.62,2016
3395,Kepler-993,b,Transit,1,22.08557563,,298,3843,0.54,,2.97,2016
3396,Kepler-994,b,Transit,1,1.15116651,,170,3934,0.54,,1.6,2016
3397,Kepler-995,b,Transit,1,28.26731672,,659,5206,0.8,,2.7,2016
3398,Kepler-996,b,Transit,1,3.77059058,,1098,6014,1.14,,1.98,2016
3399,Kepler-997,b,Transit,1,2.70730672,,470,6150,1.56,,1.36,2016
3400,Kepler-998,b,Transit,1,5.65377733,,996,6058,1.18,,2.32,2016
3401,Kepler-999,b,Transit,1,5.99185702,,568,6237,1.65,,2.34,2016
3402,LHS 1140,b,Transit,1,24.73712,0.29,12.47,3131,0.19,230,1.43,2017
3403,LkCa 15,b,Imaging,2,,,,,,,,2015
3404,LkCa 15,c,Imaging,2,,,,,,,,2015
3405,Lupus-TR-3,b,Transit,1,3.91405,0,2000,5000,0.82,,9.976,2007
3406,MASCARA-1,b,Transit,1,2.14878,0,188.7,7554,2.1,2570,16.814,2017
3407,MOA-2007-BLG-192L,b,Microlensing,1,,,1000,,,,,2008
3408,MOA-2007-BLG-400L,b,Microlensing,1,,,5800,,,103,,2008
3409,MOA-2008-BLG-310L,b,Microlensing,1,,,7700,,,,,2009
3410,MOA-2008-BLG-379L,b,Microlensing,1,,,3300,,,,,2013
3411,MOA-2009-BLG-266L,b,Microlensing,1,2774,,3040,,,,,2011
3412,MOA-2009-BLG-319L,b,Microlensing,1,,,6100,,,,,2010
3413,MOA-2009-BLG-387L,b,Microlensing,1,1982,,5690,,,,,2010
3414,MOA-2010-BLG-073L,b,Microlensing,1,,,2800,,,,,2012
3415,MOA-2010-BLG-117L,b,Microlensing,1,,,3500,,,,,2018
3416,MOA-2010-BLG-328L,b,Microlensing,1,,,810,,,,,2013
3417,MOA-2010-BLG-353L,b,Microlensing,1,,,6430,,,,,2015
3418,MOA-2010-BLG-477L,b,Microlensing,1,,,2300,5950,,,,2012
3419,MOA-2011-BLG-028L,b,Microlensing,1,,,7380,,,,,2016
3420,MOA-2011-BLG-262L,b,Microlensing,1,,,7000,,,,,2014
3421,MOA-2011-BLG-293L,b,Microlensing,1,,,7720,,,,,2012
3422,MOA-2011-BLG-322L,b,Microlensing,1,,,7560,,,,,2013
3423,MOA-2012-BLG-006L,b,Microlensing,1,,,5300,,,,,2017
3424,MOA-2012-BLG-505L,b,Microlensing,1,,,7210,,,,,2017
3425,MOA-2013-BLG-605L,b,Microlensing,1,,,,,,,,2016
3426,MOA-2016-BLG-227L,b,Microlensing,1,,,6500,,,,,2017
3427,MOA-bin-1L,b,Microlensing,1,,,5100,,,,,2012
3428,MXB 1658-298,b,Eclipse Timing Variations,1,760,,,,,,,2017
3429,NGC 2682 Sand 364,b,Radial Velocity,1,121.71,0.35,,4284,21.8,,,2014
3430,NGC 2682 Sand 978,b,Radial Velocity,1,511.21,0.16,628.93,4200,,,,2017
3431,NGC 2682 YBP 1194,b,Radial Velocity,1,6.959,0.3,,5780,,,,2014
3432,NGC 2682 YBP 1514,b,Radial Velocity,1,5.118,0.28,,5725,,,,2014
3433,NGC 2682 YBP 401,b,Radial Velocity,1,4.087,0.15,,6165,,,,2016
3434,NGC 4349 127,b,Radial Velocity,1,677.8,0.19,2200,,,,,2007
3435,NGTS-1,b,Transit,1,2.647298,0.016,224,3916,0.57,790,14.908,2017
3436,NN Ser,c,Eclipse Timing Variations,2,5573.55,0.08,500,57000,,,,2010
3437,NN Ser,d,Eclipse Timing Variations,2,2883.5,0.19,500,57000,,,,2010
3438,NY Vir,b,Eclipse Timing Variations,1,2985.7,0.44,,,,,,2011
3439,OGLE-2003-BLG-235L,b,Microlensing,1,,,5800,,,,,2004
3440,OGLE-2005-BLG-071L,b,Microlensing,1,,,3200,,,55,,2005
3441,OGLE-2005-BLG-169L,b,Microlensing,1,,,4100,,,,,2006
3442,OGLE-2005-BLG-390L,b,Microlensing,1,3285,,6600,,,50,,2005
3443,OGLE-2006-BLG-109L,b,Microlensing,2,1788.5,,1510,,,,,2008
3444,OGLE-2006-BLG-109L,c,Microlensing,2,4927.5,0.15,1510,,,,,2008
3445,OGLE-2007-BLG-349L A,c,Microlensing,1,2557,,2760,,,,,2016
3446,OGLE-2007-BLG-368L,b,Microlensing,1,,,5900,,,,,2009
3447,OGLE-2008-BLG-092L,b,Microlensing,1,,,8100,,,,,2014
3448,OGLE-2008-BLG-355L,b,Microlensing,1,,,6800,,,,,2014
3449,OGLE-2011-BLG-0251L,b,Microlensing,1,,,2570,,,,,2012
3450,OGLE-2011-BLG-0265L,b,Microlensing,1,,,4380,,,,,2015
3451,OGLE-2012-BLG-0026L,b,Microlensing,2,,,4019,,,,,2012
3452,OGLE-2012-BLG-0026L,c,Microlensing,2,,,4019,,,,,2012
3453,OGLE-2012-BLG-0358L,b,Microlensing,1,,,1760,,,,,2013
3454,OGLE-2012-BLG-0406L,b,Microlensing,1,,,4970,,,,,2013
3455,OGLE-2012-BLG-0563L,b,Microlensing,1,,,1300,,,,,2015
3456,OGLE-2012-BLG-0724L,b,Microlensing,1,,,6700,,,,,2016
3457,OGLE-2012-BLG-0950L,b,Microlensing,1,,,3000,,,,,2016
3458,OGLE-2013-BLG-0102L,b,Microlensing,1,,,3040,,,,,2014
3459,OGLE-2013-BLG-0132L,b,Microlensing,1,,,3900,,,,,2017
3460,OGLE-2013-BLG-0341L B,b,Microlensing,1,,,1161,,,,,2014
3461,OGLE-2013-BLG-1721L,b,Microlensing,1,,,6300,,,,,2017
